train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_logpi_l1_error,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
2500,1251,54146,2500,2500,mse,0.014749497175216675,7.926941421998487,0.03028759617047872,0.290142889226932,0.29038487287756054,0.5805277621044925,0.4246315410040812
5000,2501,54146,2500,2500,mse,0.015046756714582443,6.805431547843726,0.02369818364868876,0.2668061008825523,0.31959935861266114,0.5864054594952135,0.4147131989778216
7500,3751,54146,2500,2500,mse,0.015955420210957527,6.208387083983309,0.021144809608893905,0.26240983113842514,0.3239317534735868,0.5863415846120119,0.4112869597364522
10000,5001,54146,2500,2500,mse,0.0163596048951149,5.739060606788027,0.019279304230724076,0.2604518410352026,0.3314900066721072,0.5919418477073097,0.41005476013674097
12500,6251,54146,2500,2500,mse,0.016301758587360382,5.5741865870226155,0.018944280023189278,0.2569636425097653,0.33261188753283494,0.5895755300426002,0.40935122545749253
15000,7501,54146,2500,2500,mse,0.016387442126870155,5.551605463321414,0.018617206675078376,0.2535697133661225,0.33735540398935976,0.5909251173554824,0.40841177046517324
17500,8751,54146,2500,2500,mse,0.016091829165816307,5.779924983765639,0.019221243777918444,0.25553665839075945,0.33677972820304813,0.5923163865938076,0.4093130667883805
20000,10001,54146,2500,2500,mse,0.016254466027021408,5.579639002002686,0.01847269540061776,0.2549689513075541,0.33626288283933453,0.5912318341468886,0.4092030109647074
22500,11251,54146,2500,2500,mse,0.016222285106778145,5.381665740796225,0.017303464474610435,0.2514538181168884,0.33659515797582734,0.5880489760927158,0.40607727229947743
25000,12501,54146,2500,2500,mse,0.015925999730825424,5.257108579807756,0.01708734509180538,0.2523345721630499,0.3353753403379819,0.5877099125010318,0.40807064245070235
27500,13751,54146,2500,2500,mse,0.01592087931931019,5.185356246435693,0.016505692011789194,0.25059234850095774,0.33534859809116996,0.5859409465921277,0.4092236925017984
30000,15001,54146,2500,2500,mse,0.015772605314850807,5.146260370802933,0.016367379480265825,0.24690269985535815,0.33564458309396594,0.5825472829493241,0.41182975776376124
32500,16251,54146,2500,2500,mse,0.016159916296601295,5.117346266347358,0.0163917072085323,0.2523511298778186,0.33289352670229544,0.5852446565801142,0.41276627324661513
35000,17501,54146,2500,2500,mse,0.015935325995087624,5.007435260037966,0.016055128507271626,0.2546734442292993,0.3332002440256275,0.5878736882549268,0.41059578889121295
37500,18751,54146,2500,2500,mse,0.015781957656145096,5.101213397877786,0.01594717237265714,0.2507939759034003,0.33812879691723424,0.5889227728206347,0.4102558149695441
40000,20001,54146,2500,2500,mse,0.015791168436408043,5.042303196212227,0.015812952126143944,0.25176981346273697,0.3389319647178077,0.5907017781805445,0.4109768165759765
42500,21251,54146,2500,2500,mse,0.015763677656650543,5.0884404984827665,0.01586808220125,0.25143998597923745,0.33828046404305095,0.5897204500222885,0.40888967158314715
45000,22501,54146,2500,2500,mse,0.015704721212387085,5.12992163527911,0.016039983180627868,0.24993372720912266,0.3392820298517246,0.5892157570608473,0.4072834747672164
47500,23751,54146,2500,2500,mse,0.015710176900029182,5.137729886579699,0.01601011532729583,0.24752508421026329,0.34001777686131884,0.5875428610715822,0.4071373185592014
50000,25001,54146,2500,2500,mse,0.015707368031144142,5.1572674573994295,0.016023912873255407,0.24578107075411823,0.34236837271872195,0.5881494434728401,0.4065370885079635
