train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_logpi_l1_error,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
2500,1251,54146,2500,2500,mse,0.00935124047100544,7.0400374661516745,0.030419580638034602,0.33599743875183324,0.2261009128855876,0.5620983516374211,0.4431778631504174
5000,2501,54146,2500,2500,mse,0.009967927820980549,5.284022636801479,0.01883415381409242,0.2828285924107082,0.28367521082276015,0.5665038032334684,0.42612136324302535
7500,3751,54146,2500,2500,mse,0.011031748726963997,4.874699996436802,0.01664518967831961,0.2755313160928434,0.29613790646512567,0.571669222557969,0.4200092641976952
10000,5001,54146,2500,2500,mse,0.010576373897492886,4.67537714291888,0.014760680503228723,0.2643802816133072,0.3119552684009747,0.5763355500142819,0.4150489602023859
12500,6251,54146,2500,2500,mse,0.010437375865876675,4.52655083312193,0.013694255917138872,0.2536666973212951,0.3185408498879034,0.5722075472091985,0.4105634069740668
15000,7501,54146,2500,2500,mse,0.010048208758234978,4.167889201759147,0.012410130253622758,0.2525199841878865,0.3214357875818535,0.57395577176974,0.40904101384606706
17500,8751,54146,2500,2500,mse,0.010096671059727669,4.195741064922815,0.012050728234647727,0.2456540945149842,0.33417805521773525,0.5798321497327196,0.40772382630333986
20000,10001,54146,2500,2500,mse,0.010187395848333836,4.13357590858671,0.011654914607903294,0.2440418442715054,0.33555329805767686,0.5795951423291823,0.40469137807578326
22500,11251,54146,2500,2500,mse,0.010375122539699078,4.093583571813762,0.011371556359613313,0.2439502420872455,0.3357752029846128,0.5797254450718583,0.40482367569128963
25000,12501,54146,2500,2500,mse,0.010440140962600708,4.063428828365511,0.011254171369441887,0.24089571732803855,0.33593410520855943,0.576829822536598,0.40560385174949587
27500,13751,54146,2500,2500,mse,0.010567912831902504,4.109329998075505,0.01130157315999524,0.23606695833313915,0.3389423429711308,0.57500930130427,0.40204601502088644
30000,15001,54146,2500,2500,mse,0.01036736462265253,3.984284774132664,0.011171187168989403,0.23870775842351258,0.33828933570491015,0.5769970941284227,0.4023485455600014
32500,16251,54146,2500,2500,mse,0.010688680224120617,3.9421688328507747,0.010979906281719208,0.23950919657619246,0.3361256332421648,0.5756348298183572,0.40373113589715975
35000,17501,54146,2500,2500,mse,0.010686525143682957,3.9056397660306224,0.010828000759149357,0.23886467887861487,0.33850109689978447,0.5773657757783992,0.4028161644481632
37500,18751,54146,2500,2500,mse,0.01057934295386076,3.849289339480441,0.0107093606680458,0.23105651224206217,0.3437822609562406,0.5748387731983028,0.3966612918787203
40000,20001,54146,2500,2500,mse,0.010636909864842892,3.8655276390563427,0.010719137814886804,0.23266570355741245,0.3428666808279119,0.5755323843853244,0.39949292472947334
42500,21251,54146,2500,2500,mse,0.01060005184262991,3.8625634124258648,0.010684717497323153,0.23041272677210717,0.3468670510692316,0.5772797778413388,0.39660341203922805
45000,22501,54146,2500,2500,mse,0.010544338263571262,3.8596436592732317,0.010668632280834964,0.2316151239609804,0.34494600437972306,0.5765611283407035,0.3993713108266517
47500,23751,54146,2500,2500,mse,0.010460905730724335,3.840037387359329,0.01061796958467526,0.2365563053462332,0.341574176000363,0.5781304813465962,0.39612859756741653
50000,25001,54146,2500,2500,mse,0.010427599772810936,3.8354082613158593,0.010647926822339641,0.23693750651382833,0.3403575076691461,0.5772950141829745,0.39873393531993817
