train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_logpi_l1_error,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
2500,1251,54146,2500,2500,mse,0.004059965722262859,8.650238276845199,0.03726568624949036,0.3720958565368042,0.17228418653740438,0.5443800430742087,0.45868581141361336
5000,2501,54146,2500,2500,mse,0.006472833454608917,5.6215720019740445,0.020595012274719233,0.3129473665254089,0.24721571527730274,0.5601630818027116,0.43808109640118165
7500,3751,54146,2500,2500,mse,0.006948597263544798,4.8296007032406445,0.016657526604860366,0.2938639630858415,0.26938972542556455,0.5632536885114061,0.4271338177010837
10000,5001,54146,2500,2500,mse,0.0070759328082203865,4.1869828377353855,0.012711222410232152,0.2711411592775551,0.2951161925823294,0.5662573518598845,0.41665044204253265
12500,6251,54146,2500,2500,mse,0.0066736843436956406,3.8356628117628597,0.010999927269720442,0.2606712776347868,0.31110002323980646,0.5717713008745934,0.40369993570959184
15000,7501,54146,2500,2500,mse,0.00679492112249136,3.7310029706672516,0.009992527419198255,0.2565595986179975,0.31662192899018765,0.5731815276081852,0.4056181910799731
17500,8751,54146,2500,2500,mse,0.006731789093464613,3.7884666623543533,0.009612083101335848,0.25507741226775454,0.3200323336147081,0.5751097458824627,0.4010087833063188
20000,10001,54146,2500,2500,mse,0.006611224729567766,3.722172082074873,0.009094566268002193,0.2550700409580044,0.31756535898704963,0.5726353999450539,0.39997393225986033
22500,11251,54146,2500,2500,mse,0.006274158600717783,3.442099960851568,0.008457770316499797,0.24646442511997588,0.32397473067508115,0.570439155795057,0.3970497682370517
25000,12501,54146,2500,2500,mse,0.006363514345139265,3.398344073109483,0.008196543509143887,0.24854410830104634,0.3210187439789602,0.5695628522800065,0.3988955233418777
27500,13751,54146,2500,2500,mse,0.006472362205386162,3.2871783451681695,0.008022455277857119,0.2482563885152615,0.3194310213108303,0.5676874098260918,0.39482096163931757
30000,15001,54146,2500,2500,mse,0.0064353239722549915,3.318232455311317,0.007968522185145547,0.2503988373897928,0.32100121027362094,0.5714000476634137,0.396992372825115
32500,16251,54146,2500,2500,mse,0.006318981759250164,4.397758109476811,0.010634830431834458,0.24209169322208182,0.32858960976218476,0.5706813029842666,0.3906296477715944
35000,17501,54146,2500,2500,mse,0.006273570936173201,3.3441617700568984,0.007628835186093651,0.24410559327050274,0.3222922279750388,0.5663978212455415,0.39249217383016377
37500,18751,54146,2500,2500,mse,0.006209370214492083,3.535711539983046,0.008019094660705682,0.2462985749078309,0.3214731222975758,0.5677716972054067,0.39737455382508197
40000,20001,54146,2500,2500,mse,0.006182647310197353,3.4397760278128646,0.007506478357722417,0.24145268195674716,0.32753074638327434,0.5689834283400215,0.39352686140621596
42500,21251,54146,2500,2500,mse,0.006224872078746557,3.4168183670249386,0.00730921860539325,0.24191484251423595,0.32569629842052583,0.5676111409347617,0.39458963145758835
45000,22501,54146,2500,2500,mse,0.006186926271766424,3.396129251278491,0.00727477130635107,0.23868077029872248,0.3294639139442942,0.5681446842430166,0.39391339500697503
47500,23751,54146,2500,2500,mse,0.006221367046236992,3.373188023027807,0.007260922134539689,0.24369253300530735,0.32421410480990553,0.5679066378152129,0.39517950847806915
50000,25001,54146,2500,2500,mse,0.006233952008187771,3.370726104532848,0.007251682536756635,0.24553451105529583,0.3219489444613195,0.5674834555166153,0.3950591341729921
