train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_logpi_l1_error,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
2500,1251,54146,2500,2500,mse,0.016362344846129417,6.3588011728422345,0.024661502309016203,0.28804870623647966,0.29557484777824355,0.5836235540147232,0.4221995604147365
5000,2501,54146,2500,2500,mse,0.016253972426056862,6.430635923056307,0.021761093638462726,0.2687268781018485,0.318643535969402,0.5873704140712503,0.4152492082084147
7500,3751,54146,2500,2500,mse,0.016732968389987946,6.173014330978501,0.020551610560305703,0.26370972980262714,0.32377867518030673,0.5874884049829338,0.41297056645547275
10000,5001,54146,2500,2500,mse,0.0173355583101511,5.942541927418522,0.01934822755361619,0.2611170972432473,0.3271811797958637,0.5882982770391109,0.41377399308076385
12500,6251,54146,2500,2500,mse,0.017490612342953682,5.844596022718632,0.01919601225513524,0.26219174182245997,0.32744642324853585,0.5896381650709959,0.41270250399453523
15000,7501,54146,2500,2500,mse,0.016242243349552155,5.409198407700434,0.017903896845303816,0.26217797211320587,0.3242596468222904,0.5864376189354964,0.4132538137746431
17500,8751,54146,2500,2500,mse,0.016224922612309456,5.489998423268422,0.0177873937730423,0.2573042287119267,0.33244723514215596,0.5897514638540826,0.4120814875758988
20000,10001,54146,2500,2500,mse,0.016230352222919464,5.356897485271185,0.017288465375642853,0.2551010713445187,0.33376232398332933,0.588863395327848,0.4113287776333258
22500,11251,54146,2500,2500,mse,0.016410885378718376,5.386177061341008,0.017140573107756327,0.2551888447184693,0.3322095869679569,0.5873984316864262,0.41151809931985434
25000,12501,54146,2500,2500,mse,0.01663457602262497,5.395057166169164,0.017036121932705272,0.25591012208329184,0.33124365723158666,0.5871537793148786,0.41258266995430376
27500,13751,54146,2500,2500,mse,0.016658956184983253,5.466314161658015,0.01694917657466889,0.24524551743753492,0.33842671691322423,0.5836722343507591,0.4087591696062892
30000,15001,54146,2500,2500,mse,0.016558481380343437,5.241730726314241,0.016865407294871265,0.24884281519734094,0.33675635522512826,0.5855991704224692,0.404142154001509
32500,16251,54146,2500,2500,mse,0.01710587367415428,5.186703929750505,0.016734949937146346,0.2494524906450295,0.33636319710436535,0.5858156877493947,0.404902113568862
35000,17501,54146,2500,2500,mse,0.017045291140675545,5.203258702335697,0.016674248736683515,0.25042855416052434,0.3345974234199206,0.5850259775804451,0.4053715208956483
37500,18751,54146,2500,2500,mse,0.01691856049001217,5.175212902617842,0.016631739879474146,0.24937444510254667,0.33615953522199105,0.5855339803245377,0.40471245489804175
40000,20001,54146,2500,2500,mse,0.017086762934923172,5.198740647621182,0.01665699759374841,0.24996066220878302,0.3353729754012093,0.5853336376099924,0.4062317812292939
42500,21251,54146,2500,2500,mse,0.017038384452462196,5.197628971513394,0.016557823639916106,0.2507824294076644,0.3339073405238798,0.5846897699315442,0.4065593092428534
45000,22501,54146,2500,2500,mse,0.016398483887314796,5.168451189465203,0.015888267388788676,0.24481849290911079,0.3398743024634127,0.5846927953725235,0.4069912244494788
47500,23751,54146,2500,2500,mse,0.01643294468522072,5.219987633473107,0.016116920937585346,0.248452180169295,0.33680400081827894,0.5852561809875738,0.40904677436825043
50000,25001,54146,2500,2500,mse,0.016401715576648712,5.307201239230742,0.01640440421575929,0.24801503292406987,0.3374202734503517,0.5854353063744215,0.4079331572961314
