train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_logpi_l1_error,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
2500,1251,54146,2500,2500,mse,0.00969358067959547,7.041758112726288,0.03270190960628104,0.3410398723049504,0.2204643721729866,0.561504244477937,0.4448968440515212
5000,2501,54146,2500,2500,mse,0.010537159629166126,5.866748708798463,0.021852180901549056,0.284443180893155,0.29086013989328247,0.5753033207864375,0.4226937089450126
7500,3751,54146,2500,2500,mse,0.010552441701292992,5.614273395412596,0.02047779548376997,0.2771343211286225,0.2983891726371163,0.5755234937657387,0.42339490077456776
10000,5001,54146,2500,2500,mse,0.010837152600288391,5.150655401125801,0.017848432766653433,0.26713480691867814,0.3150944963517378,0.582229303270416,0.41400242719545194
12500,6251,54146,2500,2500,mse,0.011002084240317345,5.032122610667271,0.016799120458709717,0.27146948364851037,0.3127109604677141,0.5841804441162245,0.4199921680922024
15000,7501,54146,2500,2500,mse,0.010747413150966167,4.683241243024102,0.015468620382289315,0.2625395937301579,0.31361554506880607,0.5761551387989641,0.41217891507132154
17500,8751,54146,2500,2500,mse,0.010171346366405487,4.56046115521613,0.01452260134098647,0.26357339376909095,0.32203102444926307,0.585604418218354,0.4081724624154578
20000,10001,54146,2500,2500,mse,0.01067230012267828,4.644657005020218,0.01390799969075742,0.26734902183833065,0.316325942419239,0.5836749642575697,0.4124318020870871
22500,11251,54146,2500,2500,mse,0.010109485127031803,4.19295055718896,0.012534731547713973,0.2549544466881882,0.32479963827515157,0.5797540849633398,0.40823853405733196
25000,12501,54146,2500,2500,mse,0.009234155528247356,3.8751296579309056,0.01164627560528491,0.2532338631036844,0.32201558501933514,0.5752494481230195,0.4050072508532802
27500,13751,54146,2500,2500,mse,0.00916993897408247,3.651752937465561,0.010711371845776644,0.2506610723537574,0.3235867703533636,0.5742478427071209,0.4019446991661356
30000,15001,54146,2500,2500,mse,0.009185470640659332,3.6832128072709036,0.011184377017164127,0.24423653760042022,0.33197444230823137,0.5762109799086517,0.3987144211554927
32500,16251,54146,2500,2500,mse,0.009037516079843044,3.613254798428223,0.010962702358283977,0.24740168506864685,0.3271322289442232,0.5745339140128699,0.4005349696631907
35000,17501,54146,2500,2500,mse,0.009042404592037201,3.6769769604395166,0.010785840351737373,0.24704338914532736,0.32997275400024756,0.5770161431455748,0.40084148159863187
37500,18751,54146,2500,2500,mse,0.008928680792450905,3.707767377977973,0.010206890012024095,0.24740607432725664,0.33037366523725187,0.5777797395645085,0.4029518735273258
40000,20001,54146,2500,2500,mse,0.008937290869653225,3.708257321735037,0.01059765131970079,0.2474002029058728,0.3263999245326592,0.573800127438532,0.398127908562094
42500,21251,54146,2500,2500,mse,0.008999118581414223,3.6660227462498507,0.010311430532183231,0.24569832709865222,0.32855272783309897,0.5742510549317512,0.39788896414552294
45000,22501,54146,2500,2500,mse,0.00897468812763691,3.490115645473444,0.009971980564059053,0.24630888571628012,0.3300412705634418,0.5763501562797219,0.3985208326226616
47500,23751,54146,2500,2500,mse,0.008857368491590023,3.891939930115501,0.010040634976948808,0.24518257594830248,0.33314378262375194,0.5783263585720544,0.3970564924426857
50000,25001,54146,2500,2500,mse,0.008832493796944618,3.906506694339294,0.009868786608388328,0.24722857981258467,0.3288523094649701,0.5760808892775549,0.39816902697315115
