train_size,unique_train_size,val_start,val_size,train_step,train_loss,final_train_loss,val_logpi_l1_error,val_mse_obs,mean_da_reject,mean_da_accept,mean_a1,mean_a2_reject
2500,1251,54146,2500,2500,mse,0.011808253824710846,8.61587831224372,0.03173940386033573,0.2983418207573808,0.27571565744589743,0.5740574782032781,0.4245178540458418
5000,2501,54146,2500,2500,mse,0.013079565949738026,6.280988135268211,0.020372630540751203,0.2736667375970022,0.30535707020610514,0.5790238078031074,0.4157645589744401
7500,3751,54146,2500,2500,mse,0.012863574549555779,5.248696805002094,0.017019802481160168,0.26558454814405263,0.3129668439092798,0.5785513920533325,0.41499249450462883
10000,5001,54146,2500,2500,mse,0.012143213301897049,5.144498637535183,0.016547615298053753,0.2652959303001768,0.3103449659227763,0.575640896222953,0.41402685593617344
12500,6251,54146,2500,2500,mse,0.01174543984234333,4.939812700926957,0.015138449366701423,0.2688279609241821,0.3098440200634879,0.57867198098767,0.41939305695993095
15000,7501,54146,2500,2500,mse,0.011898376978933811,4.726033255297806,0.01470280732956163,0.2549391685340676,0.3295826821563123,0.5845218506903799,0.4111475653987064
17500,8751,54146,2500,2500,mse,0.01182941161096096,4.453059334631467,0.013849360850205428,0.2595059939793869,0.3218112054940744,0.5813171994734613,0.4119670416962703
20000,10001,54146,2500,2500,mse,0.011847355403006077,4.47238057852716,0.01382434297020604,0.25283927595172945,0.32748634335969146,0.5803256193114209,0.4104775465746141
22500,11251,54146,2500,2500,mse,0.011922795325517654,4.421021461112908,0.013088078514768064,0.24969185226741028,0.3287121778156022,0.5784040300830123,0.4083548441218304
25000,12501,54146,2500,2500,mse,0.012009146623313427,4.417739745226059,0.012989956622243084,0.24851235237317437,0.3299680449951737,0.5784803973683481,0.4078655193511086
27500,13751,54146,2500,2500,mse,0.011968026868999004,4.2803649236723835,0.01280462982374805,0.24995792611883408,0.33092311552142084,0.580881041640255,0.40727869841993486
30000,15001,54146,2500,2500,mse,0.011459953151643276,4.332015933752604,0.012157155103112601,0.2515149968344984,0.327343238811828,0.5788582356463264,0.4101634392098219
32500,16251,54146,2500,2500,mse,0.011364920064806938,4.174227600531265,0.01184112429959885,0.25163131850929793,0.3251379051195101,0.576769223628808,0.40807262327411664
35000,17501,54146,2500,2500,mse,0.011325758881866932,4.199260955733157,0.011684642891475713,0.2500132507377573,0.32858442991690545,0.5785976806546629,0.4101885934214329
37500,18751,54146,2500,2500,mse,0.011244937777519226,4.197202612538494,0.011539485668991564,0.2523842228161224,0.3250369820118161,0.5774212048279385,0.4119994332407371
40000,20001,54146,2500,2500,mse,0.01128957699984312,4.2026056058499215,0.011718441514834746,0.25446574595378935,0.32480169645180446,0.5792674424055938,0.41073446310442296
42500,21251,54146,2500,2500,mse,0.01083963830024004,4.152003159256952,0.011382244326306254,0.25199316504868896,0.32680289442804417,0.5787960594767332,0.4082287241639953
45000,22501,54146,2500,2500,mse,0.010789315216243267,4.173567757116258,0.011347893297715137,0.2477366951406278,0.32834510302490644,0.5760817981655342,0.404946007267006
47500,23751,54146,2500,2500,mse,0.010803568176925182,4.090748419963752,0.011206224813957045,0.24878032545766973,0.32717893161224876,0.5759592570699186,0.40534617697917363
50000,25001,54146,2500,2500,mse,0.01079468708485365,4.098922807265483,0.011056973922061682,0.24663656525620095,0.32788081508534267,0.5745173803415436,0.40272368360720723
